"fk_datahistory_areacode_area","fk_datahistory_itemcode_item","fk_datahistory_elementcode_element","datahistory_year","datahistory_value","fk_datahistory_symbolcode_symbol","datahistory_note","fk_datahistory_datasourceissueid_datasourceissue","datahistory_author","datahistory_updatedate","datahistory_recordno","fk_datahistory_sourceid_sources","datahistory_sourcevolume","datahistory_sourcenote","fk_datahistory_currencycode_currency","datahistory_supervisor","datahistory_validateflag"
106,462,5531,1995,246.192,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
106,462,5531,1996,266.134,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
106,462,5531,1997,297.893,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
106,462,5531,1998,308.233,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
106,462,5531,1999,298.878,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
106,462,5531,2000,302.078,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
106,462,5531,2001,302.324,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
106,462,5531,2002,328,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
106,462,5531,2003,279,"F","gdp extrap",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
106,462,5531,2004,279.7,"Ft","item variation & DGP deflator",NA,"fabi","Apr 10 2007  3:23PM",1,NA,"",NA,"EUR","fabi",""
106,462,5531,2005,280.1,"Ft","item variation & DGP deflator",NA,"fabi","Apr 10 2007  3:00PM",1,NA,"",NA,"EUR","fabi",""
106,462,5531,2006,285,"Ft","based on GDP deflator",NA,"turturam","Sep 20 2008 10:49AM",1,NA,"",NA,"EUR","fabi",""
106,462,5532,1991,362.737,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
106,462,5532,1992,420.828,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
106,462,5532,1993,318.442,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
106,462,5532,1994,311.229,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
101,462,5531,2005,1842880,"Fm","median function",NA,"turturam","Apr  4 2007  2:08PM",1,NA,"",NA,"IDR","fabi",""
101,462,5531,2005,1842880,"Fm","median function",NA,"fabi","Feb 20 2008  3:50PM",2,NA,"",NA,"IDR","fabi",""
101,462,5531,2006,2097870,"Ft","based on GDP deflator",NA,"turturam","Sep 30 2008 11:00AM",1,NA,"",NA,"IDR","fabi",""
101,462,5532,1991,230.732,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
101,462,5532,1992,196.383,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
101,462,5532,1993,199.036,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
101,462,5532,1994,217.061,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
101,462,5532,1995,217.555,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
101,462,5532,1996,192.302,"Fm","median function",NA,"turturam","Apr  4 2007  2:08PM",1,NA,"",NA,"USD","fabi",""
101,462,5532,1997,166.836,"Fm","median function",NA,"turturam","Apr  4 2007  2:08PM",1,NA,"",NA,"USD","fabi",""
101,462,5532,1998,67.821,"Fm","median function",NA,"turturam","Apr  4 2007  2:08PM",1,NA,"",NA,"USD","fabi",""
101,462,5532,1999,128.817,"Fm","median function",NA,"turturam","Apr  4 2007  2:08PM",1,NA,"",NA,"USD","fabi",""
101,462,5532,2000,146.014,"Fm","median function",NA,"turturam","Apr  4 2007  2:08PM",1,NA,"",NA,"USD","fabi",""
101,462,5532,2001,156.774,"Fm","median function",NA,"turturam","Apr  4 2007  2:08PM",1,NA,"",NA,"USD","fabi",""
101,462,5532,2002,154.547,"Fm","median function",NA,"turturam","Apr  4 2007  2:08PM",1,NA,"",NA,"USD","fabi",""
101,462,5532,2003,181.628,"Fm","median function",NA,"turturam","Apr  4 2007  2:08PM",1,NA,"",NA,"USD","fabi",""
101,462,5532,2004,188.967,"Fm","median function",NA,"turturam","Apr  4 2007  2:08PM",1,NA,"",NA,"USD","fabi",""
101,462,5532,2005,189.895,"Fm","median function",NA,"turturam","Apr  4 2007  2:08PM",1,NA,"",NA,"USD","fabi",""
101,462,5532,2005,189.895,"Fm","median function",NA,"fabi","Feb 20 2008  3:50PM",2,NA,"",NA,"USD","fabi",""
101,462,5532,2006,229.042,"Ft","based on GDP deflator",NA,"turturam","Sep 30 2008 11:00AM",1,NA,"",NA,"USD","fabi",""
105,618,5530,1991,1403,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5530,1992,1575,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5530,1993,1655,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5530,1994,2595,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5530,1995,2128,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5530,1996,2616,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5530,1997,2750,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5530,1998,2880,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5530,1999,3627,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5530,2000,3013,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5530,2001,3260,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5530,2002,3367.9,"Fm","median function",NA,"turturam","Apr  4 2007  3:41PM",1,NA,"",NA,"ILS","fabi",""
105,618,5530,2003,3566.5,"Fm","median function",NA,"turturam","Apr  4 2007  3:41PM",1,NA,"",NA,"ILS","fabi",""
105,618,5530,2004,2685.2,"Fm","median function",NA,"turturam","Apr  4 2007  3:41PM",1,NA,"",NA,"ILS","fabi",""
105,618,5530,2004,2695.6,"Fm","median price of fruits",NA,"fabi","May 21 2008  5:32PM",2,NA,"",NA,"ILS","fabi",""
105,618,5530,2005,2507.7,"Fm","median function",NA,"turturam","Apr  4 2007  3:41PM",1,NA,"",NA,"ILS","fabi",""
105,618,5530,2005,2507.7,"Fm","median function",NA,"fabi","Feb 20 2008  3:50PM",2,NA,"",NA,"ILS","fabi",""
105,618,5530,2005,4070,"Fm","median price of fruits",NA,"fabi","May 21 2008  5:32PM",3,NA,"",NA,"ILS","fabi",""
105,342,5530,2005,1904.2,"Ft","based on sunflower seed",NA,"turturam","Apr  4 2007  3:41PM",1,NA,"",NA,"ILS","fabi",""
105,342,5530,2006,1890.4,"Ft","based on sunflower",NA,"fabi","May 21 2008  5:32PM",1,NA,"",NA,"ILS","fabi",""
105,342,5531,1991,670,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,342,5531,1992,751,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,342,5531,1993,790,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,342,5531,1994,937,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,342,5531,1995,884,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,342,5531,1996,1150,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,342,5531,1997,1204,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,342,5531,1998,1220,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,342,5531,1999,1325,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,342,5531,2000,1317,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,342,5531,2001,1078,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,342,5531,2002,1403,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,342,5531,2003,1348,"Ft","based on sunflower seed",NA,"turturam","Apr  4 2007  3:41PM",1,NA,"",NA,"ILS","fabi",""
105,342,5531,2004,1885.3,"Ft","based on sunflower seed",NA,"turturam","Apr  4 2007  3:41PM",1,NA,"",NA,"ILS","fabi",""
105,342,5531,2005,1904.2,"Ft","based on sunflower seed",NA,"turturam","Apr  4 2007  3:41PM",1,NA,"",NA,"ILS","fabi",""
105,342,5531,2006,1890.4,"Ft","based on sunflower",NA,"fabi","May 21 2008  5:32PM",1,NA,"",NA,"ILS","fabi",""
105,342,5532,1991,293.976,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,342,5532,1992,305.396,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,342,5532,1993,279.142,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,342,5532,1994,311.182,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,342,5532,1995,293.561,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,342,5532,1996,360.31,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,342,5532,1997,349.056,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,342,5532,1998,321.044,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,342,5532,1999,320.072,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,342,5532,2000,323.008,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,342,5532,2001,256.319,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,342,5532,2002,296.129,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,342,5532,2003,295.997,"Ft","based on sunflower seed",NA,"turturam","Apr  4 2007  3:41PM",1,NA,"",NA,"USD","fabi",""
105,342,5532,2004,420.638,"Ft","based on sunflower seed",NA,"turturam","Apr  4 2007  3:41PM",1,NA,"",NA,"USD","fabi",""
105,342,5532,2005,424.315,"Ft","based on sunflower seed",NA,"turturam","Apr  4 2007  3:41PM",1,NA,"",NA,"USD","fabi",""
105,342,5532,2006,424.256,"Ft","based on sunflower",NA,"fabi","May 21 2008  5:32PM",1,NA,"",NA,"USD","fabi",""
105,462,5530,1991,1016,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,462,5530,1992,1140,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,462,5530,1993,1199,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,462,5530,1994,1557,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,462,5530,1995,1208,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
104,548,5530,2005,797.5,"Ft","BAsed on WHEAT",NA,"fabi","Jun 18 2007  4:41PM",1,NA,"",NA,"EUR","fabi",""
104,548,5530,2006,849.7,"Ft","based on vegetables PPI",NA,"fabi","May 21 2008  4:57PM",1,NA,"",NA,"EUR","fabi",""
104,548,5531,1991,1015.79,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,548,5531,1992,967.54,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,548,5531,1993,967.54,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,548,5531,1994,815.172,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,548,5531,1995,1020.87,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,548,5531,1996,834.218,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,548,5531,1997,688.198,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,548,5531,1998,707.244,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,548,5531,1999,751.685,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,548,5531,2000,719.941,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,548,5531,2001,821.521,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,548,5531,2002,812,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,548,5531,2003,878,"F","aq 2004",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,548,5531,2004,790.2,"Ft","BAsed on WHEAT",NA,"fabi","Jun 18 2007  4:41PM",1,NA,"",NA,"EUR","fabi",""
104,548,5531,2005,797.5,"Ft","BAsed on WHEAT",NA,"fabi","Jun 18 2007  4:41PM",1,NA,"",NA,"EUR","fabi",""
104,548,5531,2006,849.7,"Ft","based on vegetables PPI",NA,"fabi","May 21 2008  4:57PM",1,NA,"",NA,"EUR","fabi",""
104,548,5532,1991,1287.6,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
104,548,5532,1992,1296.45,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
104,548,5532,1993,1125.18,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
104,548,5532,1994,960.155,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
104,548,5532,1995,1288.98,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
104,548,5532,1996,1051.18,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
104,548,5532,1997,821.631,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
104,548,5532,1998,793.141,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
104,548,5532,1999,800.858,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
104,548,5532,2000,663.296,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
104,548,5532,2001,735.141,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
104,548,5532,2002,764.163,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
104,548,5532,2003,990.971,"F","aq 2004",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
104,548,5532,2004,981.127,"Ft","BAsed on WHEAT",NA,"fabi","Jun 18 2007  4:41PM",1,NA,"",NA,"USD","fabi",""
104,548,5532,2005,991.792,"Ft","BAsed on WHEAT",NA,"fabi","Jun 18 2007  4:41PM",1,NA,"",NA,"USD","fabi",""
104,548,5532,2006,1065.99,"Ft","based on vegetables PPI",NA,"fabi","May 21 2008  4:57PM",1,NA,"",NA,"USD","fabi",""
104,618,5530,1991,300,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"IEP","FAOSTAT","N"
104,618,5530,1992,286,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"IEP","FAOSTAT","N"
104,618,5530,1993,286,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"IEP","FAOSTAT","N"
104,618,5530,1994,241,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"IEP","FAOSTAT","N"
104,618,5530,1995,302,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"IEP","FAOSTAT","N"
104,618,5530,1996,246,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"IEP","FAOSTAT","N"
105,618,5530,2006,5053,"Fm","median price of fruits",NA,"fabi","May 21 2008  5:32PM",1,NA,"",NA,"ILS","fabi",""
105,618,5531,1991,1403,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5531,1992,1575,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5531,1993,1655,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5531,1994,2595,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5531,1995,2128,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5531,1996,2616,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5531,1997,2750,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5531,1998,2880,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5531,1999,3627,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5531,2000,3013,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5531,2001,3260,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"ILS","FAOSTAT","N"
105,618,5531,2002,3367.9,"Fm","median function",NA,"turturam","Apr  4 2007  3:41PM",1,NA,"",NA,"ILS","fabi",""
105,618,5531,2003,3566.5,"Fm","median function",NA,"turturam","Apr  4 2007  3:41PM",1,NA,"",NA,"ILS","fabi",""
105,618,5531,2004,2685.2,"Fm","median function",NA,"turturam","Apr  4 2007  3:41PM",1,NA,"",NA,"ILS","fabi",""
105,618,5531,2004,2695.6,"Fm","median price of fruits",NA,"fabi","May 21 2008  5:32PM",2,NA,"",NA,"ILS","fabi",""
105,618,5531,2005,2507.7,"Fm","median function",NA,"turturam","Apr  4 2007  3:41PM",1,NA,"",NA,"ILS","fabi",""
105,618,5531,2005,2507.7,"Fm","median function",NA,"fabi","Feb 20 2008  3:50PM",2,NA,"",NA,"ILS","fabi",""
105,618,5531,2005,4070,"Fm","median price of fruits",NA,"fabi","May 21 2008  5:32PM",3,NA,"",NA,"ILS","fabi",""
105,618,5531,2006,5053,"Fm","median price of fruits",NA,"fabi","May 21 2008  5:32PM",1,NA,"",NA,"ILS","fabi",""
105,618,5532,1991,615.594,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,618,5532,1992,640.478,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,618,5532,1993,584.785,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,618,5532,1994,861.811,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,618,5532,1995,706.672,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,618,5532,1996,819.626,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,618,5532,1997,797.263,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,618,5532,1998,757.875,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,618,5532,1999,876.15,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,618,5532,2000,738.969,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,618,5532,2001,775.139,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
105,618,5532,2002,710.857,"Fm","median function",NA,"turturam","Apr  4 2007  3:41PM",1,NA,"",NA,"USD","fabi",""
105,618,5532,2003,783.14,"Fm","median function",NA,"turturam","Apr  4 2007  3:41PM",1,NA,"",NA,"USD","fabi",""
105,618,5532,2004,601.428,"Fm","median function",NA,"turturam","Apr  4 2007  3:41PM",1,NA,"",NA,"USD","fabi",""
105,618,5532,2004,601.428,"Fm","median price of fruits",NA,"fabi","May 21 2008  5:32PM",2,NA,"",NA,"USD","fabi",""
105,618,5532,2005,558.794,"Fm","median function",NA,"turturam","Apr  4 2007  3:41PM",1,NA,"",NA,"USD","fabi",""
105,618,5532,2005,558.794,"Fm","median function",NA,"fabi","Feb 20 2008  3:50PM",2,NA,"",NA,"USD","fabi",""
105,618,5532,2005,558.794,"Fm","median price of fruits",NA,"fabi","May 21 2008  5:32PM",3,NA,"",NA,"USD","fabi",""
105,618,5532,2006,1134.03,"Fm","median price of fruits",NA,"fabi","May 21 2008  5:32PM",1,NA,"",NA,"USD","fabi",""
104,618,5530,1997,203,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"IEP","FAOSTAT","N"
104,618,5530,1998,209,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"IEP","FAOSTAT","N"
104,618,5530,1999,222,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"IEP","FAOSTAT","N"
104,618,5530,2000,213,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"IEP","FAOSTAT","N"
104,618,5530,2001,243,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"IEP","FAOSTAT","N"
104,618,5530,2002,304,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,618,5530,2003,329,"F","aq 2004",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,618,5530,2004,296.1,"Ft","BAsed on WHEAT",NA,"fabi","May 14 2007  6:18PM",1,NA,"",NA,"EUR","fabi",""
104,618,5530,2005,298.8,"Ft","BAsed on WHEAT",NA,"fabi","May 14 2007  6:18PM",1,NA,"",NA,"EUR","fabi",""
104,618,5530,2006,318.4,"Ft","based on vegetables PPI",NA,"fabi","May 21 2008  4:57PM",1,NA,"",NA,"EUR","fabi",""
104,618,5531,1991,380.921,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,618,5531,1992,363.145,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,618,5531,1993,363.145,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,618,5531,1994,306.007,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,618,5531,1995,383.461,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,618,5531,1996,312.356,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,618,5531,1997,257.757,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,618,5531,1998,265.375,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,618,5531,1999,281.882,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,618,5531,2000,270.454,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,618,5531,2001,308.546,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,618,5531,2002,304,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,618,5531,2003,329,"F","aq 2004",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"EUR","FAOSTAT","N"
104,618,5531,2004,296.1,"Ft","BAsed on WHEAT",NA,"fabi","May 14 2007  6:18PM",1,NA,"",NA,"EUR","fabi",""
104,618,5531,2005,298.8,"Ft","BAsed on WHEAT",NA,"fabi","May 14 2007  6:18PM",1,NA,"",NA,"EUR","fabi",""
